city,date,PM2.5,PM10,NO2,CO,SO2,AQI,temperature_2m_max,temperature_2m_min,Humidity,temperature_2m,anomaly,anomaly_label,anomaly_score,severity
Amaravati,2020-01-12,78.28,109.42,16.82,0.8,24.75,147.0,34.8,21.9,58.24,28.349999999999998,1,Normal,0.1763870241772173,Normal
Amaravati,2020-02-01,21.22,43.36,12.12,0.45,18.25,52.0,27.2,24.7,67.36,25.95,1,Normal,0.16921623697996496,Normal
Amaravati,2020-02-02,19.94,42.27,10.35,0.47,13.38,47.0,30.3,25.3,63.64,27.8,1,Normal,0.18602237285729417,Normal
Amaravati,2020-02-03,24.44,47.41,12.27,0.54,15.16,48.0,30.5,24.2,63.4,27.35,1,Normal,0.18806584591184594,Normal
Amaravati,2020-02-04,27.24,49.64,14.18,0.52,16.38,54.0,30.2,23.9,63.76,27.049999999999997,1,Normal,0.18751396789205366,Normal
Amaravati,2020-02-05,25.74,46.38,11.44,0.52,19.32,54.0,31.4,23.4,62.32,27.4,1,Normal,0.186629251318146,Normal
Amaravati,2020-02-06,20.12,42.08,14.78,0.52,15.01,47.0,32.0,25.2,61.6,28.6,1,Normal,0.1854462306843952,Normal
Amaravati,2020-02-07,16.85,37.38,9.88,0.44,18.3,44.0,31.3,24.6,62.44,27.950000000000003,1,Normal,0.17151382448589053,Normal
Amaravati,2020-02-08,22.46,41.78,10.81,0.38,20.25,45.0,35.2,24.6,57.76,29.900000000000002,1,Normal,0.16738070549590134,Normal
Amaravati,2020-02-09,38.73,63.42,16.17,0.62,17.41,51.0,32.6,22.7,60.88,27.65,1,Normal,0.19402877366713556,Normal
Amaravati,2020-02-10,36.26,56.64,14.25,0.53,17.68,65.0,35.0,22.8,58.0,28.9,1,Normal,0.1798985581981956,Normal
Amaravati,2020-02-11,45.14,73.27,13.84,0.6,18.99,70.0,35.0,21.4,58.0,28.2,1,Normal,0.18241035050202958,Normal
Amaravati,2020-02-12,59.61,94.82,17.03,0.67,21.32,86.0,34.7,21.3,58.36,28.0,1,Normal,0.18268450872290298,Normal
Amaravati,2020-03-01,32.99,56.46,8.29,0.48,19.32,67.0,28.9,24.7,65.32,26.799999999999997,1,Normal,0.1814314303952696,Normal
Amaravati,2020-03-02,39.84,62.14,11.69,0.56,24.7,67.0,30.8,25.3,63.04,28.05,1,Normal,0.1818561615735807,Normal
Amaravati,2020-03-03,40.19,64.95,10.71,0.58,22.82,70.0,30.3,23.9,63.64,27.1,1,Normal,0.1880056899828615,Normal
Amaravati,2020-03-04,35.95,59.47,12.61,0.55,17.88,66.0,30.5,24.1,63.4,27.3,1,Normal,0.19120207784583532,Normal
Amaravati,2020-03-05,20.14,31.66,7.85,0.49,18.35,47.0,33.0,24.4,60.4,28.7,1,Normal,0.16747214033881735,Normal
Amaravati,2020-03-06,19.0,31.65,5.45,0.48,17.86,36.0,32.1,25.4,61.48,28.75,1,Normal,0.16152940353327744,Normal
Amaravati,2020-03-07,14.26,24.49,6.19,0.52,12.13,35.0,30.5,24.8,63.4,27.65,1,Normal,0.17055653870991078,Normal
Amaravati,2020-03-08,10.28,22.95,8.15,0.49,29.5,35.0,34.8,25.1,58.24,29.95,1,Normal,0.1304951224165501,Normal
Amaravati,2020-03-09,12.37,22.79,9.77,0.54,18.18,42.0,32.9,23.8,60.52,28.35,1,Normal,0.1567563013374667,Normal
Amaravati,2020-03-10,10.63,22.11,7.78,0.46,25.19,35.0,34.9,23.1,58.12,29.0,1,Normal,0.14507525054055453,Normal
Amaravati,2020-03-11,11.08,19.3,5.99,0.48,20.86,35.0,35.2,22.4,57.76,28.8,1,Normal,0.14139769412048964,Normal
Amaravati,2020-03-12,12.73,24.73,5.62,0.49,17.37,38.0,34.7,22.0,58.36,28.35,1,Normal,0.14721325245752587,Normal
Amaravati,2020-04-01,34.77,63.95,5.03,0.25,25.11,69.0,29.6,24.8,64.48,27.200000000000003,1,Normal,0.17308164610233207,Normal
Amaravati,2020-04-02,29.77,59.98,4.32,0.543333333,20.53,59.0,30.4,25.1,63.52,27.75,1,Normal,0.18107358506166749,Normal
Amaravati,2020-04-03,30.52,54.56,4.05,0.553333333,29.01,59.0,30.5,23.8,63.4,27.15,1,Normal,0.16404806834890467,Normal
Amaravati,2020-04-04,30.58,53.17,3.65,0.546666667,21.14,55.0,31.2,23.2,62.56,27.2,1,Normal,0.1791371536649608,Normal
Amaravati,2020-04-05,23.9,46.95,3.93,0.473333333,19.38,51.0,33.5,25.7,59.8,29.6,1,Normal,0.16851980392099164,Normal
Amaravati,2020-04-06,16.28,33.84,3.77,0.46,20.08,39.0,30.4,25.1,63.52,27.75,1,Normal,0.1635185945433208,Normal
Amaravati,2020-04-07,11.01,28.46,3.53,0.486666667,17.69,30.0,32.2,24.4,61.36,28.3,1,Normal,0.15794717546323106,Normal
Amaravati,2020-04-08,16.58,36.98,4.27,0.473333333,19.86,38.0,35.7,24.9,57.16,30.3,1,Normal,0.14813295326925285,Normal
Amaravati,2020-04-09,18.11,38.01,5.44,0.526666667,24.28,52.0,33.5,23.2,59.8,28.35,1,Normal,0.15069207691532416,Normal
Amaravati,2020-04-10,21.17,41.26,6.54,0.0,13.94,53.0,36.1,22.3,56.68,29.200000000000003,1,Normal,0.16343709622657437,Normal
Amaravati,2020-04-11,13.72,31.06,4.58,0.0,15.56,42.0,34.9,23.4,58.12,29.15,1,Normal,0.1545594751967166,Normal
Amaravati,2020-04-12,16.75,36.94,4.59,0.0,13.59,44.0,34.1,22.3,59.08,28.200000000000003,1,Normal,0.16360547404014686,Normal
Amaravati,2020-05-01,28.33,54.31,4.92,0.365,14.34,51.0,29.3,24.9,64.84,27.1,1,Normal,0.18140734176502515,Normal
Amaravati,2020-05-02,24.11,50.38,4.1,0.526666667,8.61,60.0,30.4,23.0,63.52,26.7,1,Normal,0.1820459959342764,Normal
Amaravati,2020-05-03,21.42,54.69,4.25,0.526666667,7.58,52.0,32.1,23.4,61.48,27.75,1,Normal,0.18284212939299027,Normal
Amaravati,2020-05-04,22.79,56.2,4.24,0.543333333,7.55,55.0,31.5,25.1,62.2,28.3,1,Normal,0.1877559855319727,Normal
Amaravati,2020-05-05,16.615,11.0,10.39,0.456666667,20.43,58.0,33.0,25.4,60.4,29.2,1,Normal,0.1519535997078677,Normal
Amaravati,2020-05-06,14.28,35.43,5.46,0.44,6.68,44.0,31.1,24.8,62.68,27.950000000000003,1,Normal,0.17457797662779795,Normal
Amaravati,2020-05-07,18.76,41.98,5.55,0.453333333,7.49,45.0,33.0,25.4,60.4,29.2,1,Normal,0.17495989837100084,Normal
Amaravati,2020-05-08,18.81,47.91,5.84,0.456666667,8.18,43.0,34.2,24.0,58.96,29.1,1,Normal,0.17680208546148207,Normal
Amaravati,2020-05-09,18.48,43.55,4.73,0.513333333,7.27,54.0,34.1,24.5,59.08,29.3,1,Normal,0.17284166438049314,Normal
Amaravati,2020-05-10,14.26,34.12,4.75,0.295,8.02,42.0,36.3,21.9,56.44,29.099999999999998,1,Normal,0.1584478563597519,Normal
Amaravati,2020-05-11,17.1,44.23,6.38,0.255,5.75,43.0,34.6,20.7,58.48,27.65,1,Normal,0.17366979487801343,Normal
Amaravati,2020-05-12,13.9,36.24,5.16,0.265,13.56,39.0,33.9,21.9,59.32,27.9,1,Normal,0.16195992749825455,Normal
Amaravati,2020-06-01,8.09,37.02,9.29,0.48,9.85,46.0,29.4,24.6,64.72,27.0,1,Normal,0.16755917102930246,Normal
Amaravati,2020-06-02,12.78,38.24,9.72,0.51,6.61,41.0,29.7,23.5,64.36,26.6,1,Normal,0.17416481943171064,Normal
Amaravati,2020-06-03,10.23,35.22,10.19,0.5,12.47,40.0,30.8,25.4,63.04,28.1,1,Normal,0.16953264301924414,Normal
Amaravati,2020-06-04,7.89,34.52,11.09,0.54,16.74,39.0,31.0,24.0,62.8,27.5,1,Normal,0.1704787158109231,Normal
Amaravati,2020-06-05,9.33,36.04,8.83,0.44,11.48,58.0,31.4,25.6,62.32,28.5,1,Normal,0.16985327443207832,Normal
Amaravati,2020-06-06,10.14,43.39,7.06,0.42,12.83,44.0,31.2,24.8,62.56,28.0,1,Normal,0.17438655218434074,Normal
Amaravati,2020-06-07,11.49,47.69,6.9,0.42,12.34,50.0,33.9,26.0,59.32,29.95,1,Normal,0.16403003774368907,Normal
Amaravati,2020-06-08,12.19,49.5,10.16,0.44,11.95,54.0,33.1,23.3,60.28,28.200000000000003,1,Normal,0.17811394390212015,Normal
Amaravati,2020-06-09,10.39,44.35,10.06,0.5,15.46,61.0,33.5,21.4,59.8,27.45,1,Normal,0.17547107825424563,Normal
Amaravati,2020-06-10,10.18,25.24,15.4,0.59,13.75,58.0,36.3,23.4,56.44,29.849999999999998,1,Normal,0.15344373328461147,Normal
Amaravati,2020-06-11,5.6,12.17,14.58,0.51,18.82,53.0,34.9,22.6,58.12,28.75,1,Normal,0.1450752235251468,Normal
Amaravati,2020-06-12,4.7,12.83,10.03,0.53,13.34,47.0,34.2,22.2,58.96,28.200000000000003,1,Normal,0.15560476292633973,Normal
Amaravati,2020-07-01,22.0,34.0,9.68,0.59,10.88,54.0,29.1,24.6,65.08,26.85,1,Normal,0.17882242408371657,Normal
Amritsar,2017-03-01,19.52,21.88,6.02,0.43,26.24,31.0,39.5,26.4,52.6,32.95,1,Normal,0.09498020822787928,Normal
Amritsar,2017-03-02,77.71,80.27,3.88,0.36,22.35,106.0,31.4,26.7,62.32,29.049999999999997,1,Normal,0.16371209772937267,Normal
Amritsar,2017-03-03,19.7,33.08,3.13,0.37,14.29,98.0,33.8,26.7,59.44,30.25,1,Normal,0.1526979028855358,Normal
Amritsar,2017-03-04,22.91,56.19,4.13,0.47,8.42,61.0,31.7,26.2,61.96,28.95,1,Normal,0.18326048972094872,Normal
Amritsar,2017-03-05,29.56,44.5,2.66,0.39,10.95,62.0,30.6,25.1,63.28,27.85,1,Normal,0.17978525984850247,Normal
Amritsar,2017-03-06,46.13,62.88,4.89,0.54,30.27,78.0,32.2,25.3,61.36,28.75,1,Normal,0.1599018239543532,Normal
Amritsar,2017-03-07,44.3,52.12,5.32,0.36,28.74,72.0,29.4,25.1,64.72,27.25,1,Normal,0.15648582080174656,Normal
Amritsar,2017-03-08,41.23,52.75,7.88,0.39,21.4,71.0,29.5,25.2,64.6,27.35,1,Normal,0.18301974170934338,Normal
Amritsar,2017-03-09,29.88,33.2,11.66,0.36,4.26,59.0,30.5,23.7,63.4,27.1,1,Normal,0.18083521519908674,Normal
Amritsar,2017-03-10,37.93,43.69,15.11,0.2,6.38,73.0,31.1,24.4,62.68,27.75,1,Normal,0.187692546096055,Normal
Amritsar,2017-03-11,32.46,50.76,19.67,0.0,4.71,56.0,33.4,24.7,59.92,29.049999999999997,1,Normal,0.18111017468363177,Normal
Amritsar,2017-03-12,25.65,54.59,26.15,0.0,8.32,55.0,28.8,24.0,65.44,26.4,1,Normal,0.18287355624089552,Normal
Amritsar,2017-04-01,16.38,25.27,31.72,0.0,3.28,45.0,38.4,26.9,53.92,32.65,1,Normal,0.1195882366624118,Normal
Amritsar,2017-04-02,20.11,34.76,30.57,0.0,4.88,30.0,34.1,26.7,59.08,30.4,1,Normal,0.16492314182558582,Normal
Amritsar,2017-04-03,42.05,88.9,23.44,0.0,2.61,72.0,33.7,26.2,59.56,29.950000000000003,1,Normal,0.17803552956429824,Normal
Amritsar,2017-04-04,40.64,63.97,27.46,0.0,2.64,76.0,31.7,26.4,61.96,29.049999999999997,1,Normal,0.17996224361412572,Normal
Amritsar,2017-04-05,31.96,59.43,30.01,0.0,2.96,60.0,27.6,24.8,66.88,26.200000000000003,1,Normal,0.1699143984639439,Normal
Amritsar,2017-04-06,171.485,100.615,10.905,0.27,22.795,59.0,32.0,25.5,61.6,28.75,1,Normal,0.12320933664147743,Normal
Amritsar,2017-04-07,74.895,88.745,11.01,0.18,23.76,97.5,31.4,24.9,62.32,28.15,1,Normal,0.17043419063189846,Normal
Amritsar,2017-04-08,33.2,49.73,40.39,0.0,4.31,90.5,29.7,25.2,64.36,27.45,1,Normal,0.17464782894144565,Normal
Amritsar,2017-04-09,24.29,39.48,37.9,0.0,5.14,44.0,29.7,22.8,64.36,26.25,1,Normal,0.17308061768927935,Normal
Amritsar,2017-04-10,30.05,55.59,19.08,0.0,3.23,57.0,30.9,24.4,62.92,27.65,1,Normal,0.18322919418031564,Normal
Amritsar,2017-04-11,41.4,62.53,21.1,0.0,5.88,66.0,34.2,23.7,58.96,28.950000000000003,1,Normal,0.18867663599317808,Normal
Amritsar,2017-04-12,33.11,58.18,19.74,0.0,1.1,63.0,31.2,24.1,62.56,27.65,1,Normal,0.1757102286595852,Normal
Amritsar,2017-05-01,23.96,46.99,16.56,0.0,9.33,41.0,38.2,27.6,54.16,32.900000000000006,1,Normal,0.1483286352419912,Normal
Amritsar,2017-05-02,41.54,124.19,10.76,0.0,9.99,97.0,33.7,26.2,59.56,29.950000000000003,1,Normal,0.180825762251635,Normal
Amritsar,2017-05-03,52.43,105.5,16.31,0.0,7.51,102.0,34.4,25.9,58.72,30.15,1,Normal,0.1805113332944534,Normal
Amritsar,2017-05-04,53.42,91.16,16.67,0.0,11.67,100.0,28.1,25.8,66.28,26.950000000000003,1,Normal,0.18378195305417705,Normal
Amritsar,2017-05-05,194.39,100.51,16.7,0.0,14.47,121.0,28.6,24.9,65.68,26.75,1,Normal,0.11769106400300339,Normal
Amritsar,2017-05-06,296.84,138.35,16.92,0.0,15.32,117.0,31.5,25.9,62.2,28.7,1,Normal,0.0956459624522864,Normal
Amritsar,2017-05-07,105.49,125.37,16.7,0.0,18.78,123.0,29.0,25.9,65.2,27.45,1,Normal,0.1690286564208514,Normal
Amritsar,2017-05-08,868.66,116.29,16.46,0.0,27.92,110.0,27.9,25.2,66.52,26.549999999999997,1,Normal,0.013101954186588882,Normal
Amritsar,2017-05-09,31.61,156.75,16.57,0.0,15.77,122.0,29.8,23.7,64.24,26.75,1,Normal,0.17874829639789513,Normal
Amritsar,2017-05-10,832.8,145.53,15.78,0.0,5.84,70.0,31.4,24.4,62.32,27.9,1,Normal,0.03375207662061808,Normal
Amritsar,2017-05-11,595.88,219.63,15.87,0.0,4.57,539.0,33.3,24.3,60.04,28.799999999999997,1,Normal,0.013274585449149834,Normal
Amritsar,2017-05-12,157.6,94.34,16.01,0.0,10.25,473.0,32.0,24.6,61.6,28.3,1,Normal,0.14920177517692518,Normal
Amritsar,2017-06-01,34.99,68.71,15.07,0.0,6.14,62.0,38.0,28.6,54.4,33.3,1,Normal,0.1355882669086491,Normal
Amritsar,2017-06-02,47.59,98.57,15.25,0.0,11.06,95.5,31.7,26.5,61.96,29.1,1,Normal,0.1896075923053437,Normal
Amritsar,2017-06-03,58.68,109.6,14.49,0.0,15.24,107.0,34.4,25.8,58.72,30.1,1,Normal,0.17541171750034423,Normal
Amritsar,2017-06-04,48.49,120.47,14.2,0.0,9.84,108.0,31.1,26.0,62.68,28.55,1,Normal,0.18795388609511082,Normal
Amritsar,2017-06-05,38.78,143.52,36.62,0.0,12.61,125.0,30.1,25.1,63.88,27.6,1,Normal,0.18347574008209944,Normal
Amritsar,2017-06-06,89.01,240.82,13.43,0.0,7.22,197.0,32.4,25.9,61.12,29.15,1,Normal,0.1413556193539644,Normal
Amritsar,2017-06-07,39.74,72.35,31.09,0.0,6.7,143.0,27.8,24.8,66.64,26.3,1,Normal,0.17933815159837446,Normal
Amritsar,2017-06-08,38.25,76.8,14.02,0.0,3.1,64.0,25.9,25.1,68.92,25.5,1,Normal,0.16480829112004103,Normal
Amritsar,2017-06-09,38.93,79.5,13.56,0.0,5.56,85.0,30.3,22.6,63.64,26.450000000000003,1,Normal,0.18986108380955757,Normal
Amritsar,2017-06-10,44.76,91.2,13.59,0.0,3.03,83.0,31.7,24.2,61.96,27.95,1,Normal,0.1819364075156365,Normal
Amritsar,2017-06-11,33.88,53.64,13.79,0.0,5.84,70.0,32.4,26.5,61.12,29.45,1,Normal,0.1815793776290182,Normal
Amritsar,2017-06-12,41.62,73.06,13.84,0.0,6.97,65.0,30.9,24.5,62.92,27.7,1,Normal,0.1907590112173081,Normal
Amritsar,2017-07-01,45.34,68.4,23.33,0.0,3.87,92.0,38.6,28.5,53.68,33.55,1,Normal,0.12995750387607385,Normal
Amritsar,2017-07-02,41.09,102.32,21.85,0.0,3.29,94.0,30.4,24.6,63.52,27.5,1,Normal,0.18374749643346117,Normal
Amritsar,2017-07-03,36.95,86.58,22.57,0.0,3.64,91.0,34.0,25.9,59.2,29.95,1,Normal,0.17700800196824795,Normal
Amritsar,2017-07-04,43.04,99.05,12.64,0.0,3.76,91.0,32.7,25.9,60.76,29.3,1,Normal,0.18410919488347094,Normal
Amritsar,2017-07-05,46.59,112.06,12.15,0.0,2.67,101.0,31.7,25.0,61.96,28.35,1,Normal,0.17809565232262164,Normal
Amritsar,2017-07-06,49.08,71.1,6.95,0.0,3.56,88.0,32.8,26.5,60.64,29.65,1,Normal,0.1763356182663694,Normal
Amritsar,2017-07-07,49.0,87.67,8.56,0.0,4.13,89.0,26.0,24.8,68.8,25.4,1,Normal,0.1694137915568663,Normal
Amritsar,2017-07-08,48.72,117.47,12.85,0.0,2.99,104.0,27.6,25.0,66.88,26.3,1,Normal,0.16709154659896258,Normal
Amritsar,2017-07-09,41.71666667,109.7333333,15.19,0.27,5.216666667,100.3333333,30.5,24.6,63.4,27.55,1,Normal,0.19246171081164365,Normal
Amritsar,2017-07-10,50.31,90.57,10.94,0.0,3.81,102.6666667,33.5,25.8,59.8,29.65,1,Normal,0.17996292862958008,Normal
Amritsar,2017-07-11,50.33,95.06,11.72,0.0,4.03,87.0,33.5,26.7,59.8,30.1,1,Normal,0.17755600045742653,Normal
Amritsar,2017-07-12,48.58,90.82,9.42,0.0,3.53,97.0,29.8,24.3,64.24,27.05,1,Normal,0.18205481479554225,Normal
Amritsar,2017-08-01,43.78,107.53,37.33,0.0,7.11,110.0,36.7,29.1,55.96,32.900000000000006,1,Normal,0.1424081895669655,Normal
Amritsar,2017-08-02,34.37,86.605,17.19,0.35,4.44,104.0,32.4,25.5,61.12,28.95,1,Normal,0.19293578900681474,Normal
Amritsar,2017-08-03,32.855,84.49,20.075,0.37,3.545,84.0,34.9,26.6,58.12,30.75,1,Normal,0.17744307786497282,Normal
Amritsar,2017-08-04,38.925,96.145,15.205,0.345,4.065,91.5,32.7,25.4,60.76,29.05,1,Normal,0.1901128522191745,Normal
Amritsar,2017-08-05,38.38,106.94,14.485,0.375,2.515,95.5,32.2,25.3,61.36,28.75,1,Normal,0.18206217283047604,Normal
Amritsar,2017-08-06,39.115,103.295,11.84,0.41,3.76,102.5,32.3,26.6,61.24,29.45,1,Normal,0.1842419272284616,Normal
Amritsar,2017-08-07,39.995,108.615,12.81,0.425,4.52,103.5,30.3,24.4,63.64,27.35,1,Normal,0.19315175491579745,Normal
Amritsar,2017-08-08,27.5,95.22,15.84,0.0,3.82,111.5,28.3,25.0,66.04,26.65,1,Normal,0.1735175800335722,Normal
Amritsar,2017-08-09,44.50333333,139.9666667,16.82,0.54,4.873333333,115.6666667,31.3,24.5,62.44,27.9,1,Normal,0.1950030902516663,Normal
Amritsar,2017-08-10,40.09,147.33,14.36,0.53,3.1,122.3333333,33.5,25.7,59.8,29.6,1,Normal,0.18051784006680255,Normal
Amritsar,2017-08-11,26.23,168.52,14.66,0.81,3.75,141.0,31.7,24.9,61.96,28.299999999999997,1,Normal,0.18158913758794476,Normal
Amritsar,2017-08-12,38.53,268.32,14.79,0.66,5.38,177.0,29.6,23.4,64.48,26.5,1,Normal,0.14901695697258027,Normal
Amritsar,2017-09-01,32.01,57.41,7.65,0.59,7.43,70.0,35.4,28.0,57.52,31.7,1,Normal,0.17970436905969633,Normal
Amritsar,2017-09-02,27.65,70.89,12.53,0.7,5.59,62.0,33.2,26.8,60.16,30.0,1,Normal,0.18889251190116824,Normal
Amritsar,2017-09-03,28.76,82.4,17.58,0.74,3.45,77.0,33.5,27.2,59.8,30.35,1,Normal,0.1813158949135808,Normal
Amritsar,2017-09-04,34.81,93.24,17.77,0.69,4.37,92.0,31.7,25.8,61.96,28.75,1,Normal,0.19729486400538604,Normal
Amritsar,2017-09-05,30.17,101.82,16.82,0.75,2.36,90.0,32.2,24.8,61.36,28.5,1,Normal,0.18346305035001842,Normal
Amritsar,2017-09-06,29.15,135.49,16.73,0.82,3.96,117.0,33.4,26.7,59.92,30.049999999999997,1,Normal,0.17879421252748623,Normal
Amritsar,2017-09-07,30.99,129.56,17.06,0.85,4.91,118.0,31.0,25.1,62.8,28.05,1,Normal,0.1905819959275568,Normal
Amritsar,2017-09-08,37.7,123.54,19.62,0.81,5.18,119.0,30.3,24.7,63.64,27.5,1,Normal,0.19814386537829254,Normal
Amritsar,2017-09-09,47.29,170.2,18.45,0.81,4.53,131.0,30.9,25.0,62.92,27.95,1,Normal,0.18745552943461508,Normal
Amritsar,2017-09-10,24.04,131.16,18.5,0.75,4.89,142.0,32.9,25.9,60.52,29.4,1,Normal,0.18460453939653088,Normal
Amritsar,2017-09-11,27.56,99.6,18.53,0.7,7.13,97.0,29.6,25.6,64.48,27.6,1,Normal,0.192771682134327,Normal
Amritsar,2017-09-12,59.49,163.28,17.95,0.95,5.52,125.0,30.6,21.6,63.28,26.1,1,Normal,0.19042785103650434,Normal
Amritsar,2017-10-01,65.44,188.36,8.57,0.32,5.52,232.0,35.4,27.0,57.52,31.2,1,Normal,0.16125209283849895,Normal
Amritsar,2017-10-02,49.0,144.77,7.54,0.13,3.61,188.0,33.7,26.4,59.56,30.05,1,Normal,0.17066137494549738,Normal
Amritsar,2017-10-03,56.55,177.56,6.41,0.11,1.46,197.0,32.5,26.6,61.0,29.55,1,Normal,0.16077223727140294,Normal
Amritsar,2017-10-04,64.58,208.1,4.97,0.4,4.44,205.0,31.8,26.3,61.84,29.05,1,Normal,0.15367784522588634,Normal
Amritsar,2017-10-05,63.2,173.65,5.76,0.23,2.59,204.5,31.8,24.7,61.84,28.25,1,Normal,0.16254470468030996,Normal
Amritsar,2017-10-06,74.82,271.04,6.79,0.34,3.72,219.0,30.1,26.0,63.88,28.05,1,Normal,0.13459234971555756,Normal
Amritsar,2017-10-07,50.85,182.83,16.28,0.29,3.6,185.0,29.9,24.8,64.12,27.35,1,Normal,0.17353404938512634,Normal
Amritsar,2017-10-08,60.98,231.02,14.52,0.16,2.73,177.0,30.8,25.1,63.04,27.950000000000003,1,Normal,0.14615389125010209,Normal
Amritsar,2017-10-09,52.15,168.17,14.12,0.25,3.01,189.5,26.8,24.6,67.84,25.700000000000003,1,Normal,0.160827921152827,Normal
Amritsar,2017-10-10,80.755,195.825,20.09,0.0,6.3,218.5,31.5,25.7,62.2,28.6,1,Normal,0.16752014723756442,Normal
Amritsar,2017-10-11,87.765,183.42,21.74,0.0,8.145,207.0,29.1,25.2,65.08,27.15,1,Normal,0.1748482793337836,Normal
Amritsar,2017-10-12,105.34,217.24,23.78,0.0,6.83,226.5,30.2,21.5,63.76,25.85,1,Normal,0.15578356472152055,Normal
Amritsar,2017-11-01,145.27,261.79,39.11,1.11,3.59,304.0,36.1,26.6,56.68,31.35,1,Normal,0.09890523253219141,Normal
Amritsar,2017-11-02,129.13,259.59,32.27,1.15,4.98,314.0,33.8,26.1,59.44,29.95,1,Normal,0.12762095876694046,Normal
Amritsar,2017-11-03,146.53,252.25,29.28,1.31,3.88,317.0,31.7,26.3,61.96,29.0,1,Normal,0.13023094730971568,Normal
Amritsar,2017-11-04,144.73,251.09,37.42,1.87,7.78,318.0,30.8,25.9,63.04,28.35,1,Normal,0.13432624036526247,Normal
Amritsar,2017-11-05,160.69,290.59,17.91,1.79,5.13,319.0,31.4,25.1,62.32,28.25,1,Normal,0.11840207919051493,Normal
Amritsar,2017-11-06,140.05,290.75,42.09,1.77,5.17,321.0,26.4,24.8,68.32,25.6,1,Normal,0.10809275645981714,Normal
Amritsar,2017-11-07,97.78,232.21,30.81,1.9,4.39,252.0,29.9,25.2,64.12,27.549999999999997,1,Normal,0.1487899534258204,Normal
Amritsar,2017-11-08,90.68,250.2,28.37,1.89,5.71,235.0,30.9,24.8,62.92,27.85,1,Normal,0.1450908059658324,Normal
Amritsar,2017-11-09,113.0,222.95,21.98,2.13,8.28,248.0,29.9,23.8,64.12,26.85,1,Normal,0.1555250116468581,Normal
Amritsar,2017-11-10,137.47,260.49,21.68,2.0,7.71,295.0,32.0,25.3,61.6,28.65,1,Normal,0.14068658063077294,Normal
Amritsar,2017-11-11,147.97,267.24,24.95,2.27,9.16,317.0,29.4,25.2,64.72,27.299999999999997,1,Normal,0.13513640586277076,Normal
Amritsar,2017-11-12,151.19,271.2,29.61,1.89,8.14,328.0,29.9,21.7,64.12,25.799999999999997,1,Normal,0.139348255068856,Normal
Amritsar,2017-12-01,147.77,270.1,35.25,2.47,6.53,324.0,34.0,25.8,59.2,29.9,1,Normal,0.12578162349065847,Normal
Amritsar,2017-12-02,119.12,232.05,23.9,1.96,8.67,296.0,33.4,26.0,59.92,29.7,1,Normal,0.15153869763538308,Normal
Amritsar,2017-12-03,130.16,239.25,14.57,2.31,6.87,309.0,33.0,25.9,60.4,29.45,1,Normal,0.14252502335842232,Normal
Amritsar,2017-12-04,108.22,214.5,7.36,1.48,4.54,266.0,30.5,26.0,63.4,28.25,1,Normal,0.14749891639884433,Normal
Amritsar,2017-12-05,92.93,189.34,3.08,1.39,3.69,227.0,31.9,24.8,61.72,28.35,1,Normal,0.14790271911277653,Normal
Amritsar,2017-12-06,51.36,134.65,102.85,1.14,4.3,196.5,30.3,24.6,63.64,27.450000000000003,1,Normal,0.10730250794267254,Normal
Amritsar,2017-12-07,106.08,215.78,49.15,2.41,10.52,185.0,28.9,24.9,65.32,26.9,1,Normal,0.14509390648941833,Normal
Amritsar,2017-12-08,131.98,266.2,20.28,2.83,15.63,298.0,30.6,23.8,63.28,27.200000000000003,1,Normal,0.12706189485201708,Normal
Amritsar,2017-12-09,117.47,236.63,19.17,2.15,6.8,304.0,31.3,24.3,62.44,27.8,1,Normal,0.14664213544073001,Normal
Amritsar,2017-12-10,102.19,198.88,18.62,3.83,7.07,277.0,31.5,25.6,62.2,28.55,1,Normal,0.1471461507352434,Normal
Amritsar,2017-12-11,44.98,87.5,13.03,3.75,9.09,162.0,28.0,24.7,66.4,26.35,1,Normal,0.17189802124778825,Normal
Amritsar,2017-12-12,53.43,87.57,10.07,2.82,4.37,127.0,29.9,21.4,64.12,25.65,1,Normal,0.17635996015829714,Normal
Amritsar,2018-01-01,161.69,291.36,30.43,1.7,2.9,331.0,30.2,22.2,63.76,26.2,1,Normal,0.10955401274924126,Normal
Amritsar,2018-01-02,149.97,260.76,31.25,1.74,3.12,331.0,34.5,23.7,58.6,29.1,1,Normal,0.12175850402753674,Normal
Amritsar,2018-01-03,87.04,179.58,29.9,1.42,3.54,232.0,34.4,21.0,58.72,27.7,1,Normal,0.16981292123416963,Normal
Amritsar,2018-01-04,52.1,127.835,52.045,0.335,6.075,212.0,34.5,20.4,58.6,27.45,1,Normal,0.17211852416503692,Normal
Amritsar,2018-01-05,67.46,157.7,41.955,0.33,5.165,133.5,31.5,16.2,62.2,23.85,1,Normal,0.17391183792423887,Normal
Amritsar,2018-01-06,55.145,137.19,41.3,0.32,3.44,128.5,31.4,16.9,62.32,24.15,1,Normal,0.1740395460074649,Normal
Amritsar,2018-01-07,65.125,156.915,43.135,0.32,4.5625,134.5,32.1,16.7,61.48,24.4,1,Normal,0.1734233866281032,Normal
Amritsar,2018-01-08,65.34,150.63,41.47,0.305,8.63,135.5,28.4,18.5,65.92,23.45,1,Normal,0.18133236130467284,Normal
